t              LineCurrent.fdtd_Probe_Start_Ey_10_25_10.dat
   0.46744837022428404E-008   0.000000000E+000
   0.46760244022106198E-008   0.000000000E+000
   0.46775651021783993E-008   0.000000000E+000
   0.46791058021461787E-008   0.000000000E+000
   0.46806465021139582E-008   0.000000000E+000
   0.46821872020817376E-008   0.000000000E+000
   0.46837279020495171E-008   0.000000000E+000
   0.46852686020172965E-008   0.000000000E+000
   0.46868093019850759E-008   0.000000000E+000
   0.46883500019528554E-008   0.000000000E+000
   0.46898907019206348E-008   0.000000000E+000
   0.46914314018884143E-008   0.000000000E+000
   0.46929721018561937E-008   0.000000000E+000
   0.46945128018239732E-008   0.000000000E+000
   0.46960535017917526E-008   0.000000000E+000
   0.46975942017595321E-008   0.000000000E+000
   0.46991349017273115E-008   0.000000000E+000
   0.47006756016950910E-008   0.000000000E+000
   0.47022163016628704E-008   0.000000000E+000
   0.47037570016306499E-008   0.000000000E+000
   0.47052977015984293E-008   0.000000000E+000
   0.47068384015662088E-008   0.000000000E+000
   0.47083791015339882E-008   0.000000000E+000
   0.47099198015017676E-008   0.000000000E+000
   0.47114605014695471E-008   0.000000000E+000
   0.47130012014373265E-008   0.000000000E+000
   0.47145419014051060E-008   0.000000000E+000
   0.47160826013728854E-008   0.000000000E+000
   0.47176233013406649E-008   0.000000000E+000
   0.47191640013084443E-008   0.000000000E+000
   0.47207047012762238E-008   0.000000000E+000
   0.47222454012440032E-008   0.000000000E+000
   0.47237861012117827E-008   0.000000000E+000
   0.47253268011795621E-008   0.000000000E+000
   0.47268675011473416E-008   0.000000000E+000
   0.47284082011151210E-008   0.000000000E+000
   0.47299489010829004E-008   0.000000000E+000
   0.47314896010506799E-008   0.000000000E+000
   0.47330303010184593E-008   0.000000000E+000
   0.47345710009862388E-008   0.000000000E+000
   0.47361117009540182E-008   0.000000000E+000
   0.47376524009217977E-008   0.000000000E+000
   0.47391931008895771E-008   0.000000000E+000
   0.47407338008573566E-008   0.000000000E+000
   0.47422745008251360E-008   0.000000000E+000
   0.47438152007929155E-008   0.000000000E+000
   0.47453559007606949E-008   0.000000000E+000
   0.47468966007284744E-008   0.000000000E+000
   0.47484373006962538E-008   0.000000000E+000
   0.47499780006640333E-008   0.000000000E+000
   0.47515187006318127E-008   0.000000000E+000
   0.47530594005995921E-008   0.000000000E+000
   0.47546001005673716E-008   0.000000000E+000
   0.47561408005351510E-008   0.000000000E+000
   0.47576815005029305E-008   0.000000000E+000
   0.47592222004707099E-008   0.000000000E+000
   0.47607629004384894E-008   0.000000000E+000
   0.47623036004062688E-008   0.000000000E+000
   0.47638443003740483E-008   0.000000000E+000
   0.47653850003418277E-008   0.000000000E+000
   0.47669257003096072E-008   0.000000000E+000
   0.47684664002773866E-008   0.000000000E+000
   0.47700071002451661E-008   0.000000000E+000
   0.47715478002129455E-008   0.000000000E+000
   0.47730885001807249E-008   0.000000000E+000
   0.47746292001485044E-008   0.000000000E+000
   0.47761699001162838E-008   0.000000000E+000
   0.47777106000840633E-008   0.000000000E+000
   0.47792513000518427E-008   0.000000000E+000
   0.47807920000196222E-008   0.000000000E+000
   0.47823326999874016E-008   0.000000000E+000
   0.47838733999551811E-008   0.000000000E+000
   0.47854140999229605E-008   0.000000000E+000
   0.47869547998907400E-008   0.000000000E+000
   0.47884954998585194E-008   0.000000000E+000
   0.47900361998262989E-008   0.000000000E+000
   0.47915768997940783E-008   0.000000000E+000
   0.47931175997618578E-008   0.000000000E+000
   0.47946582997296372E-008   0.000000000E+000
   0.47961989996974166E-008   0.000000000E+000
   0.47977396996651961E-008   0.000000000E+000
   0.47992803996329755E-008   0.000000000E+000
   0.48008210996007550E-008   0.000000000E+000
   0.48023617995685344E-008   0.000000000E+000
   0.48039024995363139E-008   0.000000000E+000
   0.48054431995040933E-008   0.000000000E+000
   0.48069838994718728E-008   0.000000000E+000
   0.48085245994396522E-008   0.000000000E+000
   0.48100652994074317E-008   0.000000000E+000
   0.48116059993752111E-008   0.000000000E+000
   0.48131466993429906E-008   0.000000000E+000
   0.48146873993107700E-008   0.000000000E+000
   0.48162280992785494E-008   0.000000000E+000
   0.48177687992463289E-008   0.000000000E+000
   0.48193094992141083E-008   0.000000000E+000
   0.48208501991818878E-008   0.000000000E+000
   0.48223908991496672E-008   0.000000000E+000
   0.48239315991174467E-008   0.000000000E+000
   0.48254722990852261E-008   0.000000000E+000
   0.48270129990530056E-008   0.000000000E+000
   0.48285536990207850E-008   0.000000000E+000
   0.48300943989885645E-008   0.000000000E+000
   0.48316350989563439E-008   0.000000000E+000
   0.48331757989241234E-008   0.000000000E+000
   0.48347164988919028E-008   0.000000000E+000
   0.48362571988596822E-008   0.000000000E+000
   0.48377978988274617E-008   0.000000000E+000
   0.48393385987952411E-008   0.000000000E+000
   0.48408792987630206E-008   0.000000000E+000
   0.48424199987308000E-008   0.000000000E+000
   0.48439606986985795E-008   0.000000000E+000
   0.48455013986663589E-008   0.000000000E+000
   0.48470420986341384E-008   0.000000000E+000
   0.48485827986019178E-008   0.000000000E+000
   0.48501234985696973E-008   0.000000000E+000
   0.48516641985374767E-008   0.000000000E+000
   0.48532048985052562E-008   0.000000000E+000
   0.48547455984730356E-008   0.000000000E+000
   0.48562862984408151E-008   0.000000000E+000
   0.48578269984085945E-008   0.000000000E+000
   0.48593676983763739E-008   0.000000000E+000
   0.48609083983441534E-008   0.000000000E+000
   0.48624490983119328E-008   0.000000000E+000
   0.48639897982797123E-008   0.000000000E+000
   0.48655304982474917E-008   0.000000000E+000
   0.48670711982152712E-008   0.000000000E+000
   0.48686118981830506E-008   0.000000000E+000
   0.48701525981508301E-008   0.000000000E+000
   0.48716932981186095E-008   0.000000000E+000
   0.48732339980863890E-008   0.000000000E+000
   0.48747746980541684E-008   0.000000000E+000
   0.48763153980219479E-008   0.000000000E+000
   0.48778560979897273E-008   0.000000000E+000
   0.48793967979575067E-008   0.000000000E+000
   0.48809374979252862E-008   0.000000000E+000
   0.48824781978930656E-008   0.000000000E+000
   0.48840188978608451E-008   0.000000000E+000
   0.48855595978286245E-008   0.000000000E+000
   0.48871002977964040E-008   0.000000000E+000
   0.48886409977641834E-008   0.000000000E+000
   0.48901816977319629E-008   0.000000000E+000
   0.48917223976997423E-008   0.000000000E+000
   0.48932630976675218E-008   0.000000000E+000
   0.48948037976353012E-008   0.000000000E+000
   0.48963444976030807E-008   0.000000000E+000
   0.48978851975708601E-008   0.000000000E+000
   0.48994258975386396E-008   0.000000000E+000
   0.49009665975064190E-008   0.000000000E+000
   0.49025072974741984E-008   0.000000000E+000
   0.49040479974419779E-008   0.000000000E+000
   0.49055886974097573E-008   0.000000000E+000
   0.49071293973775368E-008   0.000000000E+000
   0.49086700973453162E-008   0.000000000E+000
   0.49102107973130957E-008   0.000000000E+000
   0.49117514972808751E-008   0.000000000E+000
   0.49132921972486546E-008   0.000000000E+000
   0.49148328972164340E-008   0.000000000E+000
   0.49163735971842135E-008   0.000000000E+000
   0.49179142971519929E-008   0.000000000E+000
   0.49194549971197724E-008   0.000000000E+000
   0.49209956970875518E-008   0.000000000E+000
   0.49225363970553312E-008   0.000000000E+000
   0.49240770970231107E-008   0.000000000E+000
   0.49256177969908901E-008   0.000000000E+000
   0.49271584969586696E-008   0.000000000E+000
   0.49286991969264490E-008   0.000000000E+000
   0.49302398968942285E-008   0.000000000E+000
   0.49317805968620079E-008   0.000000000E+000
   0.49333212968297874E-008   0.000000000E+000
   0.49348619967975668E-008   0.000000000E+000
   0.49364026967653463E-008   0.000000000E+000
   0.49379433967331257E-008   0.000000000E+000
   0.49394840967009052E-008   0.000000000E+000
   0.49410247966686846E-008   0.000000000E+000
   0.49425654966364641E-008   0.000000000E+000
   0.49441061966042435E-008   0.000000000E+000
   0.49456468965720229E-008   0.000000000E+000
   0.49471875965398024E-008   0.000000000E+000
   0.49487282965075818E-008   0.000000000E+000
   0.49502689964753613E-008   0.000000000E+000
   0.49518096964431407E-008   0.000000000E+000
   0.49533503964109202E-008   0.000000000E+000
   0.49548910963786996E-008   0.000000000E+000
   0.49564317963464791E-008   0.000000000E+000
   0.49579724963142585E-008   0.000000000E+000
   0.49595131962820380E-008   0.000000000E+000
   0.49610538962498174E-008   0.000000000E+000
   0.49625945962175969E-008   0.000000000E+000
   0.49641352961853763E-008   0.000000000E+000
   0.49656759961531557E-008   0.000000000E+000
   0.49672166961209352E-008   0.000000000E+000
   0.49687573960887146E-008   0.000000000E+000
   0.49702980960564941E-008   0.000000000E+000
   0.49718387960242735E-008   0.000000000E+000
   0.49733794959920530E-008   0.000000000E+000
   0.49749201959598324E-008   0.000000000E+000
   0.49764608959276119E-008   0.000000000E+000
   0.49780015958953913E-008   0.000000000E+000
   0.49795422958631708E-008   0.000000000E+000
   0.49810829958309502E-008   0.000000000E+000
   0.49826236957987297E-008   0.000000000E+000
   0.49841643957665091E-008   0.000000000E+000
   0.49857050957342885E-008   0.000000000E+000
   0.49872457957020680E-008   0.000000000E+000
   0.49887864956698474E-008   0.000000000E+000
   0.49903271956376269E-008   0.000000000E+000
   0.49918678956054063E-008   0.000000000E+000
   0.49934085955731858E-008   0.000000000E+000
   0.49949492955409652E-008   0.000000000E+000
   0.49964899955087447E-008   0.000000000E+000
   0.49980306954765241E-008   0.000000000E+000
   0.49995713954443036E-008   0.000000000E+000
   0.50011120954120830E-008   0.000000000E+000
   0.50026527953798625E-008   0.000000000E+000
   0.50041934953476419E-008   0.000000000E+000
   0.50057341953154214E-008   0.000000000E+000
   0.50072748952832008E-008   0.000000000E+000
   0.50088155952509802E-008   0.000000000E+000
   0.50103562952187597E-008   0.000000000E+000
   0.50118969951865391E-008   0.000000000E+000
   0.50134376951543186E-008   0.000000000E+000
   0.50149783951220980E-008   0.000000000E+000
   0.50165190950898775E-008   0.000000000E+000
   0.50180597950576569E-008   0.000000000E+000
   0.50196004950254364E-008   0.000000000E+000
   0.50211411949932158E-008   0.000000000E+000
   0.50226818949609953E-008   0.000000000E+000
   0.50242225949287747E-008   0.000000000E+000
   0.50257632948965542E-008   0.000000000E+000
   0.50273039948643336E-008   0.000000000E+000
   0.50288446948321130E-008   0.000000000E+000
   0.50303853947998925E-008   0.000000000E+000
   0.50319260947676719E-008   0.000000000E+000
   0.50334667947354514E-008   0.000000000E+000
   0.50350074947032308E-008   0.000000000E+000
   0.50365481946710103E-008   0.000000000E+000
   0.50380888946387897E-008   0.000000000E+000
   0.50396295946065692E-008   0.000000000E+000
   0.50411702945743486E-008   0.000000000E+000
   0.50427109945421281E-008   0.000000000E+000
   0.50442516945099075E-008   0.000000000E+000
   0.50457923944776870E-008   0.000000000E+000
   0.50473330944454664E-008   0.000000000E+000
   0.50488737944132459E-008   0.000000000E+000
   0.50504144943810253E-008   0.000000000E+000
   0.50519551943488047E-008   0.000000000E+000
   0.50534958943165842E-008   0.000000000E+000
   0.50550365942843636E-008   0.000000000E+000
   0.50565772942521431E-008   0.000000000E+000
   0.50581179942199225E-008   0.000000000E+000
   0.50596586941877020E-008   0.000000000E+000
   0.50611993941554814E-008   0.000000000E+000
   0.50627400941232609E-008   0.000000000E+000
   0.50642807940910403E-008   0.000000000E+000
   0.50658214940588198E-008   0.000000000E+000
   0.50673621940265992E-008   0.000000000E+000
   0.50689028939943787E-008   0.000000000E+000
   0.50704435939621581E-008   0.000000000E+000
   0.50719842939299375E-008   0.000000000E+000
   0.50735249938977170E-008   0.000000000E+000
   0.50750656938654964E-008   0.000000000E+000
   0.50766063938332759E-008   0.000000000E+000
   0.50781470938010553E-008   0.000000000E+000
   0.50796877937688348E-008   0.000000000E+000
   0.50812284937366142E-008   0.000000000E+000
   0.50827691937043937E-008   0.000000000E+000
   0.50843098936721731E-008   0.000000000E+000
   0.50858505936399526E-008   0.000000000E+000
   0.50873912936077320E-008   0.000000000E+000
   0.50889319935755115E-008   0.000000000E+000
   0.50904726935432909E-008   0.000000000E+000
   0.50920133935110704E-008   0.000000000E+000
   0.50935540934788498E-008   0.000000000E+000
   0.50950947934466292E-008   0.000000000E+000
   0.50966354934144087E-008   0.000000000E+000
   0.50981761933821881E-008   0.000000000E+000
   0.50997168933499676E-008   0.000000000E+000
   0.51012575933177470E-008   0.000000000E+000
   0.51027982932855265E-008   0.000000000E+000
   0.51043389932533059E-008   0.000000000E+000
   0.51058796932210854E-008   0.000000000E+000
   0.51074203931888648E-008   0.000000000E+000
   0.51089610931566443E-008   0.000000000E+000
   0.51105017931244237E-008   0.000000000E+000
   0.51120424930922032E-008   0.000000000E+000
   0.51135831930599826E-008   0.000000000E+000
   0.51151238930277620E-008   0.000000000E+000
   0.51166645929955415E-008   0.000000000E+000
   0.51182052929633209E-008   0.000000000E+000
   0.51197459929311004E-008   0.000000000E+000
   0.51212866928988798E-008   0.000000000E+000
   0.51228273928666593E-008   0.000000000E+000
   0.51243680928344387E-008   0.000000000E+000
   0.51259087928022182E-008   0.000000000E+000
   0.51274494927699976E-008   0.000000000E+000
   0.51289901927377771E-008   0.000000000E+000
   0.51305308927055565E-008   0.000000000E+000
   0.51320715926733360E-008   0.000000000E+000
   0.51336122926411154E-008   0.000000000E+000
   0.51351529926088949E-008   0.000000000E+000
   0.51366936925766743E-008   0.000000000E+000
   0.51382343925444537E-008   0.000000000E+000
   0.51397750925122332E-008   0.000000000E+000
   0.51413157924800126E-008   0.000000000E+000
   0.51428564924477921E-008   0.000000000E+000
   0.51443971924155715E-008   0.000000000E+000
   0.51459378923833510E-008   0.000000000E+000
   0.51474785923511304E-008   0.000000000E+000
   0.51490192923189099E-008   0.000000000E+000
   0.51505599922866893E-008   0.000000000E+000
   0.51521006922544688E-008   0.000000000E+000
   0.51536413922222482E-008   0.000000000E+000
   0.51551820921900277E-008   0.000000000E+000
   0.51567227921578071E-008   0.000000000E+000
   0.51582634921255865E-008   0.000000000E+000
   0.51598041920933660E-008   0.000000000E+000
   0.51613448920611454E-008   0.000000000E+000
   0.51628855920289249E-008   0.000000000E+000
   0.51644262919967043E-008   0.000000000E+000
   0.51659669919644838E-008   0.000000000E+000
   0.51675076919322632E-008   0.000000000E+000
   0.51690483919000427E-008   0.000000000E+000
   0.51705890918678221E-008   0.000000000E+000
   0.51721297918356016E-008   0.000000000E+000
